start_event_idx,end_event_idx,start_n,end_n,length_events,max_gap,sum_gap,mean_abs_y,branch_types
6124,6124,3205500,3205500,1,1246,1246,7.127694,{0: np.int64(1)}
5924,5924,3124026,3124026,1,34,34,3.526361,{0: np.int64(1)}
5930,5930,3125036,3125036,1,58,58,4.060443,{0: np.int64(1)}
5936,5936,3127654,3127654,1,656,656,6.486161,{0: np.int64(1)}
5942,5942,3129360,3129360,1,428,428,6.059123,{0: np.int64(1)}
5948,5948,3131174,3131174,1,456,456,6.122493,{0: np.int64(1)}
5954,5954,3132412,3132412,1,310,310,5.736572,{0: np.int64(1)}
5968,5968,3134938,3134938,1,534,534,6.280396,{0: np.int64(1)}
5971,5971,3135260,3135260,1,320,320,5.768321,{1: np.int64(1)}
5974,5974,3135584,3135584,1,322,322,5.774552,{0: np.int64(1)}
5980,5980,3135992,3135992,1,104,104,4.644391,{0: np.int64(1)}
6082,6082,3174108,3174108,1,642,642,6.464588,{0: np.int64(1)}
5992,5992,3139704,3139704,1,766,766,6.641182,{0: np.int64(1)}
5995,5995,3140104,3140104,1,398,398,5.986452,{1: np.int64(1)}
5998,5998,3140506,3140506,1,400,400,5.991465,{0: np.int64(1)}
6004,6004,3141536,3141536,1,404,404,6.001415,{0: np.int64(1)}
6017,6017,3147169,3147169,1,38,38,3.637586,{0: np.int64(1)}
6019,6019,3148552,3148552,1,1382,1382,7.231287,{1: np.int64(1)}
6032,6032,3156960,3156960,1,1488,1488,7.305188,{0: np.int64(1)}
6034,6034,3157583,3157583,1,622,622,6.43294,{1: np.int64(1)}
6058,6058,3165770,3165770,1,1560,1560,7.352441,{0: np.int64(1)}
6064,6064,3170238,3170238,1,1122,1122,7.022868,{0: np.int64(1)}
6071,6071,3170803,3170803,1,282,282,5.641907,{0: np.int64(1)}
5989,5989,3138936,3138936,1,764,764,6.638568,{1: np.int64(1)}
6234,6234,3463436,3463436,1,1016,1016,6.923629,{0: np.int64(1)}
6236,6236,3464363,3464363,1,926,926,6.830874,{1: np.int64(1)}
6238,6238,3464674,3464674,1,310,310,5.736572,{0: np.int64(1)}
6240,6240,3472509,3472509,1,7834,7834,8.966229,{1: np.int64(1)}
6242,6242,3475122,3475122,1,2612,2612,7.867871,{0: np.int64(1)}
6244,6244,3476759,3476759,1,1636,1636,7.40001,{1: np.int64(1)}
6246,6246,3477306,3477306,1,546,546,6.302619,{0: np.int64(1)}
6248,6248,3477741,3477741,1,434,434,6.073045,{1: np.int64(1)}
6250,6250,3477888,3477888,1,146,146,4.983607,{0: np.int64(1)}
6252,6252,3480227,3480227,1,2338,2338,7.757051,{1: np.int64(1)}
6166,6166,3271255,3271255,1,1568,1568,7.357556,{1: np.int64(1)}
6256,6256,3482505,3482505,1,1496,1496,7.31055,{1: np.int64(1)}
6258,6258,3483006,3483006,1,500,500,6.214608,{0: np.int64(1)}
6260,6260,3485529,3485529,1,2522,2522,7.832808,{1: np.int64(1)}
6266,6266,3503968,3503968,1,4286,4286,8.363109,{0: np.int64(1)}
6268,6268,3505611,3505611,1,1642,1642,7.40367,{1: np.int64(1)}
6270,6270,3506160,3506160,1,548,548,6.306275,{0: np.int64(1)}
6272,6272,3508399,3508399,1,2238,2238,7.713338,{1: np.int64(1)}
6274,6274,3509146,3509146,1,746,746,6.614726,{0: np.int64(1)}
6276,6276,3511541,3511541,1,2394,2394,7.780721,{1: np.int64(1)}
6278,6278,3512340,3512340,1,798,798,6.682109,{0: np.int64(1)}
6254,6254,3481008,3481008,1,780,780,6.659294,{0: np.int64(1)}
6168,6168,3271780,3271780,1,524,524,6.261492,{0: np.int64(1)}
6170,6170,3273449,3273449,1,1668,1668,7.419381,{1: np.int64(1)}
6172,6172,3274006,3274006,1,556,556,6.320768,{0: np.int64(1)}
6174,6174,3280695,3280695,1,6688,6688,8.80807,{1: np.int64(1)}
6176,6176,3282926,3282926,1,2230,2230,7.709757,{0: np.int64(1)}
6178,6178,3345979,3345979,1,63052,63052,11.051715,{1: np.int64(1)}
6180,6180,3366998,3366998,1,21018,21018,9.953134,{0: np.int64(1)}
6182,6182,3371383,3371383,1,4384,4384,8.385717,{1: np.int64(1)}
6188,6188,3378659,3378659,1,2652,2652,7.883069,{1: np.int64(1)}
6194,6194,3382193,3382193,1,792,792,6.674561,{1: np.int64(1)}
6232,6232,3462419,3462419,1,3046,3046,8.021585,{1: np.int64(1)}
6203,6203,3386175,3386175,1,1390,1390,7.237059,{0: np.int64(1)}
6206,6206,3403273,3403273,1,17096,17096,9.7466,{1: np.int64(1)}
6208,6208,3408974,3408974,1,5700,5700,8.648221,{0: np.int64(1)}
6210,6210,3417231,3417231,1,8256,8256,9.018695,{1: np.int64(1)}
6216,6216,3423090,3423090,1,772,772,6.648985,{0: np.int64(1)}
6218,6218,3429111,3429111,1,6020,6020,8.702843,{1: np.int64(1)}
6220,6220,3431120,3431120,1,2008,2008,7.604894,{0: np.int64(1)}
6222,6222,3451577,3451577,1,20456,20456,9.926032,{1: np.int64(1)}
6224,6224,3458398,3458398,1,6820,6820,8.827615,{0: np.int64(1)}
6226,6226,3458883,3458883,1,484,484,6.182085,{1: np.int64(1)}
6229,6229,3459371,3459371,1,486,486,6.186209,{0: np.int64(1)}
6200,6200,3384783,3384783,1,1574,1574,7.361375,{1: np.int64(1)}
3923,3923,1454099,1454099,1,6172,6172,8.727778,{0: np.int64(1)}
3926,3926,1454261,1454261,1,160,160,5.075174,{1: np.int64(1)}
3930,3930,1454534,1454534,1,270,270,5.598422,{0: np.int64(1)}
3934,3934,1455165,1455165,1,628,628,6.44254,{1: np.int64(1)}
3938,3938,1456216,1456216,1,1048,1048,6.954639,{0: np.int64(1)}
3945,3945,1459097,1459097,1,446,446,6.100319,{0: np.int64(1)}
3948,3948,1459173,1459173,1,74,74,4.304065,{1: np.int64(1)}
3956,3956,1459909,1459909,1,566,566,6.338594,{1: np.int64(1)}
3966,3966,1460516,1460516,1,2,2,0.693147,{0: np.int64(1)}
3968,3968,1460843,1460843,1,326,326,5.786897,{1: np.int64(1)}
5102,5102,2504660,2504660,1,92,92,4.521789,{0: np.int64(1)}
3972,3972,1461143,1461143,1,188,188,5.236442,{1: np.int64(1)}
3974,3974,1461208,1461208,1,64,64,4.158883,{0: np.int64(1)}
3976,3976,1461634,1461634,1,425,425,6.052089,{0: np.int64(1)}
3978,3978,1462545,1462545,1,910,910,6.813445,{1: np.int64(1)}
3988,3988,1464685,1464685,1,1386,1386,7.234177,{1: np.int64(1)}
4006,4006,1466180,1466180,1,26,26,3.258097,{0: np.int64(1)}
4008,4008,1466183,1466183,1,2,2,0.693147,{1: np.int64(1)}
4011,4011,1466189,1466189,1,4,4,1.386294,{0: np.int64(1)}
4020,4020,1467914,1467914,1,336,336,5.817111,{0: np.int64(1)}
4022,4022,1468050,1468050,1,135,135,4.905275,{0: np.int64(1)}
3970,3970,1460954,1460954,1,110,110,4.70048,{0: np.int64(1)}
3782,3782,1399761,1399761,1,254,254,5.537334,{1: np.int64(1)}
3786,3786,1400818,1400818,1,1054,1054,6.960348,{0: np.int64(1)}
3792,3792,1401098,1401098,1,36,36,3.583519,{0: np.int64(1)}
3794,3794,1404691,1404691,1,3592,3592,8.186464,{1: np.int64(1)}
3812,3812,1413344,1413344,1,164,164,5.099866,{0: np.int64(1)}
3819,3819,1415599,1415599,1,314,314,5.749393,{0: np.int64(1)}
3825,3825,1415885,1415885,1,72,72,4.276666,{0: np.int64(1)}
3834,3834,1417151,1417151,1,284,284,5.648974,{1: np.int64(1)}
3837,3837,1417439,1417439,1,286,286,5.655992,{0: np.int64(1)}
3843,3843,1418003,1418003,1,240,240,5.480639,{0: np.int64(1)}
3917,3917,1441617,1441617,1,2478,2478,7.815207,{0: np.int64(1)}
3850,3850,1420079,1420079,1,1300,1300,7.17012,{1: np.int64(1)}
3866,3866,1422454,1422454,1,108,108,4.682131,{0: np.int64(1)}
3873,3873,1423067,1423067,1,68,68,4.219508,{0: np.int64(1)}
3879,3879,1424615,1424615,1,218,218,5.384495,{0: np.int64(1)}
3885,3885,1424821,1424821,1,54,54,3.988984,{0: np.int64(1)}
3891,3891,1426839,1426839,1,506,506,6.226537,{0: np.int64(1)}
3894,3894,1427867,1427867,1,1026,1026,6.933423,{1: np.int64(1)}
3897,3897,1428897,1428897,1,1028,1028,6.93537,{0: np.int64(1)}
3903,3903,1429915,1429915,1,256,256,5.545177,{0: np.int64(1)}
3905,3905,1432062,1432062,1,2146,2146,7.671361,{1: np.int64(1)}
3848,3848,1418778,1418778,1,150,150,5.010635,{0: np.int64(1)}
4136,4136,1553677,1553677,1,76,76,4.330733,{1: np.int64(1)}
4139,4139,1553757,1553757,1,78,78,4.356709,{0: np.int64(1)}
4142,4142,1556269,1556269,1,2510,2510,7.828038,{1: np.int64(1)}
4160,4160,1562268,1562268,1,232,232,5.446737,{0: np.int64(1)}
4162,4162,1562413,1562413,1,144,144,4.969813,{1: np.int64(1)}
4185,4185,1567831,1567831,1,298,298,5.697093,{0: np.int64(1)}
4188,4188,1568405,1568405,1,572,572,6.349139,{1: np.int64(1)}
4218,4218,1573278,1573278,1,2,2,0.693147,{0: np.int64(1)}
4220,4220,1573393,1573393,1,114,114,4.736198,{1: np.int64(1)}
4235,4235,1578495,1578495,1,120,120,4.787492,{0: np.int64(1)}
4024,4024,1468075,1468075,1,24,24,3.178054,{1: np.int64(1)}
4266,4266,1601003,1601003,1,2936,2936,7.984803,{1: np.int64(1)}
4268,4268,1601984,1601984,1,980,980,6.887553,{0: np.int64(1)}
4270,4270,1605369,1605369,1,3384,3384,8.126814,{1: np.int64(1)}
4281,4281,1613737,1613737,1,280,280,5.63479,{0: np.int64(1)}
4284,4284,1613861,1613861,1,122,122,4.804021,{1: np.int64(1)}
4287,4287,1613987,1613987,1,124,124,4.820282,{0: np.int64(1)}
4290,4290,1614753,1614753,1,764,764,6.638568,{1: np.int64(1)}
4292,4292,1615010,1615010,1,256,256,5.545177,{0: np.int64(1)}
4294,4294,1615549,1615549,1,538,538,6.287859,{1: np.int64(1)}
4300,4300,1620342,1620342,1,994,994,6.901737,{0: np.int64(1)}
4264,4264,1598066,1598066,1,926,926,6.830874,{0: np.int64(1)}
4028,4028,1468166,1468166,1,88,88,4.477337,{0: np.int64(1)}
4035,4035,1471155,1471155,1,778,778,6.656727,{0: np.int64(1)}
4041,4041,1475679,1475679,1,1480,1480,7.299797,{0: np.int64(1)}
4044,4044,1475687,1475687,1,6,6,1.791759,{1: np.int64(1)}
4048,4048,1475704,1475704,1,14,14,2.639057,{0: np.int64(1)}
4055,4055,1487457,1487457,1,5592,5592,8.629092,{0: np.int64(1)}
4061,4061,1492129,1492129,1,2408,2408,7.786552,{0: np.int64(1)}
4064,4064,1493935,1493935,1,1804,1804,7.497762,{1: np.int64(1)}
4067,4067,1495743,1495743,1,1806,1806,7.49887,{0: np.int64(1)}
4070,4070,1498223,1498223,1,2478,2478,7.815207,{1: np.int64(1)}
4134,4134,1553600,1553600,1,2466,2466,7.810353,{0: np.int64(1)}
4075,4075,1500904,1500904,1,86,86,4.454347,{1: np.int64(1)}
4081,4081,1504076,1504076,1,3028,3028,8.015658,{1: np.int64(1)}
4094,4094,1510769,1510769,1,4190,4190,8.340456,{1: np.int64(1)}
4097,4097,1510960,1510960,1,189,189,5.241747,{1: np.int64(1)}
4099,4099,1511025,1511025,1,64,64,4.158883,{0: np.int64(1)}
4101,4101,1513397,1513397,1,2371,2371,7.771067,{0: np.int64(1)}
4104,4104,1513955,1513955,1,556,556,6.320768,{1: np.int64(1)}
4111,4111,1514093,1514093,1,26,26,3.258097,{0: np.int64(1)}
4113,4113,1514202,1514202,1,108,108,4.682131,{1: np.int64(1)}
4122,4122,1531364,1531364,1,3480,3480,8.154788,{0: np.int64(1)}
4124,4124,1536987,1536987,1,5622,5622,8.634443,{1: np.int64(1)}
4073,4073,1500817,1500817,1,2592,2592,7.860185,{0: np.int64(1)}
3616,3616,1060876,1060876,1,622,622,6.43294,{0: np.int64(1)}
3618,3618,1061474,1061474,1,597,597,6.391917,{0: np.int64(1)}
3620,3620,1089699,1089699,1,28224,28224,10.247928,{1: np.int64(1)}
3622,3622,1099108,1099108,1,9408,9408,9.149316,{0: np.int64(1)}
3624,3624,1099289,1099289,1,180,180,5.192957,{1: np.int64(1)}
3630,3630,1106269,1106269,1,6420,6420,8.767173,{1: np.int64(1)}
3632,3632,1108410,1108410,1,2140,2140,7.668561,{0: np.int64(1)}
3634,3634,1108743,1108743,1,332,332,5.805135,{1: np.int64(1)}
3642,3642,1111330,1111330,1,516,516,6.246107,{0: np.int64(1)}
3644,3644,1112155,1112155,1,824,824,6.714171,{1: np.int64(1)}
3776,3776,1394455,1394455,1,3166,3166,8.060224,{1: np.int64(1)}
3648,3648,1114799,1114799,1,2366,2366,7.768956,{1: np.int64(1)}
3650,3650,1115590,1115590,1,790,790,6.672033,{0: np.int64(1)}
3652,3652,1120265,1120265,1,4674,4674,8.449771,{1: np.int64(1)}
3658,3658,1126044,1126044,1,1052,1052,6.958448,{0: np.int64(1)}
3660,3660,1130753,1130753,1,4708,4708,8.457018,{1: np.int64(1)}
3662,3662,1132324,1132324,1,1570,1570,7.358831,{0: np.int64(1)}
3664,3664,1132573,1132573,1,248,248,5.513429,{1: np.int64(1)}
3670,3670,1148077,1148077,1,14894,14894,9.608714,{1: np.int64(1)}
3672,3672,1153096,1153096,1,5018,5018,8.520787,{0: np.int64(1)}
3674,3674,1167909,1167909,1,14812,14812,9.603193,{1: np.int64(1)}
3646,3646,1112432,1112432,1,276,276,5.620401,{0: np.int64(1)}
3356,3356,979502,979502,1,370,370,5.913503,{0: np.int64(1)}
3362,3362,981518,981518,1,584,584,6.369901,{0: np.int64(1)}
3368,3368,983228,983228,1,430,430,6.063785,{0: np.int64(1)}
3373,3373,991408,991408,1,95,95,4.553877,{1: np.int64(1)}
3418,3418,999664,999664,1,16,16,2.772589,{0: np.int64(1)}
3424,3424,999884,999884,1,56,56,4.025352,{0: np.int64(1)}
3441,3441,1004121,1004121,1,18,18,2.890372,{0: np.int64(1)}
3443,3443,1004230,1004230,1,108,108,4.682131,{1: np.int64(1)}
3465,3465,1005625,1005625,1,20,20,2.995732,{0: np.int64(1)}
3467,3467,1005778,1005778,1,152,152,5.023881,{1: np.int64(1)}
3614,3614,1060253,1060253,1,1867,1867,7.532088,{1: np.int64(1)}
3544,3544,1020418,1020418,1,284,284,5.648974,{0: np.int64(1)}
3570,3570,1024306,1024306,1,688,688,6.533789,{0: np.int64(1)}
3576,3576,1026664,1026664,1,590,590,6.380123,{0: np.int64(1)}
3588,3588,1032864,1032864,1,82,82,4.406719,{0: np.int64(1)}
3594,3594,1033046,1033046,1,46,46,3.828641,{0: np.int64(1)}
3596,3596,1033823,1033823,1,776,776,6.654153,{1: np.int64(1)}
3598,3598,1034084,1034084,1,260,260,5.560682,{0: np.int64(1)}
3600,3600,1036529,1036529,1,2444,2444,7.801391,{1: np.int64(1)}
3602,3602,1039300,1039300,1,2770,2770,7.926603,{0: np.int64(1)}
3604,3604,1048093,1048093,1,8792,8792,9.081597,{1: np.int64(1)}
3612,3612,1058385,1058385,1,7042,7042,8.859647,{1: np.int64(1)}
3482,3482,1008394,1008394,1,124,124,4.820282,{0: np.int64(1)}
3724,3724,1204678,1204678,1,178,178,5.181784,{0: np.int64(1)}
3726,3726,1208537,1208537,1,3858,3858,8.257904,{1: np.int64(1)}
3728,3728,1209824,1209824,1,1286,1286,7.159292,{0: np.int64(1)}
3730,3730,1213709,1213709,1,3884,3884,8.264621,{1: np.int64(1)}
3732,3732,1215006,1215006,1,1296,1296,7.167038,{0: np.int64(1)}
3734,3734,1227131,1227131,1,12124,12124,9.402942,{1: np.int64(1)}
3736,3736,1231174,1231174,1,4042,4042,8.304495,{0: np.int64(1)}
3738,3738,1235211,1235211,1,4036,4036,8.303009,{1: np.int64(1)}
3740,3740,1236558,1236558,1,1346,1346,7.204893,{0: np.int64(1)}
3742,3742,1243697,1243697,1,7138,7138,8.873188,{1: np.int64(1)}
3676,3676,1172848,1172848,1,4938,4938,8.504716,{0: np.int64(1)}
3749,3749,1246712,1246712,1,208,208,5.337538,{1: np.int64(1)}
3754,3754,1288403,1288403,1,41578,41578,10.635326,{1: np.int64(1)}
3756,3756,1302264,1302264,1,13860,13860,9.536762,{0: np.int64(1)}
3758,3758,1303823,1303823,1,1558,1558,7.351158,{1: np.int64(1)}
3764,3764,1317685,1317685,1,12242,12242,9.412628,{1: np.int64(1)}
3766,3766,1321768,1321768,1,4082,4082,8.314342,{0: np.int64(1)}
3768,3768,1330279,1330279,1,8510,8510,9.048997,{1: np.int64(1)}
3770,3770,1333118,1333118,1,2838,2838,7.950855,{0: np.int64(1)}
3772,3772,1376745,1376745,1,43626,43626,10.683409,{1: np.int64(1)}
3774,3774,1391288,1391288,1,14542,14542,9.584796,{0: np.int64(1)}
3747,3747,1246503,1246503,1,106,106,4.663439,{0: np.int64(1)}
3678,3678,1177293,1177293,1,4444,4444,8.39931,{1: np.int64(1)}
3680,3680,1178776,1178776,1,1482,1482,7.301148,{0: np.int64(1)}
3682,3682,1179513,1179513,1,736,736,6.60123,{1: np.int64(1)}
3684,3684,1179760,1179760,1,246,246,5.505332,{0: np.int64(1)}
3686,3686,1180073,1180073,1,312,312,5.743003,{1: np.int64(1)}
3688,3688,1180178,1180178,1,104,104,4.644391,{0: np.int64(1)}
3690,3690,1186251,1186251,1,6072,6072,8.711443,{1: np.int64(1)}
3692,3692,1188276,1188276,1,2024,2024,7.612831,{0: np.int64(1)}
3694,3694,1189573,1189573,1,1296,1296,7.167038,{1: np.int64(1)}
3696,3696,1190006,1190006,1,432,432,6.068426,{0: np.int64(1)}
3722,3722,1204499,1204499,1,534,534,6.280396,{1: np.int64(1)}
3700,3700,1193990,1193990,1,996,996,6.903747,{0: np.int64(1)}
3702,3702,1195893,1195893,1,1902,1902,7.550661,{1: np.int64(1)}
3704,3704,1196528,1196528,1,634,634,6.452049,{0: np.int64(1)}
3706,3706,1197047,1197047,1,518,518,6.249975,{1: np.int64(1)}
3708,3708,1197222,1197222,1,174,174,5.159055,{0: np.int64(1)}
3710,3710,1197765,1197765,1,542,542,6.295266,{1: np.int64(1)}
3712,3712,1197948,1197948,1,182,182,5.204007,{0: np.int64(1)}
3714,3714,1198497,1198497,1,548,548,6.306275,{1: np.int64(1)}
3716,3716,1198682,1198682,1,184,184,5.214936,{0: np.int64(1)}
3718,3718,1202643,1202643,1,3960,3960,8.283999,{1: np.int64(1)}
3720,3720,1203964,1203964,1,1320,1320,7.185387,{0: np.int64(1)}
3698,3698,1192993,1192993,1,2986,2986,8.00169,{1: np.int64(1)}
4831,4831,2080993,2080993,1,7262,7262,8.890411,{0: np.int64(1)}
4833,4833,2185534,2185534,1,104540,104540,11.557325,{1: np.int64(1)}
4835,4835,2220383,2220383,1,34848,34848,10.458751,{0: np.int64(1)}
4837,4837,2254768,2254768,1,34384,34384,10.445347,{1: np.int64(1)}
4839,4839,2266231,2266231,1,11462,11462,9.346792,{0: np.int64(1)}
4841,4841,2267290,2267290,1,1058,1058,6.964136,{1: np.int64(1)}
4844,4844,2268352,2268352,1,1060,1060,6.966024,{0: np.int64(1)}
4847,4847,2287968,2287968,1,19614,19614,9.883999,{1: np.int64(1)}
4849,4849,2294507,2294507,1,6538,6538,8.785387,{0: np.int64(1)}
4851,4851,2309460,2309460,1,14952,14952,9.6126,{1: np.int64(1)}
4302,4302,1621489,1621489,1,1146,1146,7.044033,{1: np.int64(1)}
4855,4855,2342380,2342380,1,27934,27934,10.2376,{1: np.int64(1)}
4857,4857,2351693,2351693,1,9312,9312,9.139059,{0: np.int64(1)}
4859,4859,2358004,2358004,1,6310,6310,8.749891,{1: np.int64(1)}
4873,4873,2378868,2378868,1,758,758,6.630683,{1: np.int64(1)}
4876,4876,2379592,2379592,1,722,722,6.582025,{0: np.int64(1)}
4879,4879,2379600,2379600,1,6,6,1.791759,{1: np.int64(1)}
4890,4890,2380502,2380502,1,256,256,5.545177,{0: np.int64(1)}
4893,4893,2381608,2381608,1,1104,1104,7.006695,{1: np.int64(1)}
4896,4896,2382716,2382716,1,1106,1106,7.008505,{0: np.int64(1)}
4899,4899,2383820,2383820,1,1102,1102,7.004882,{1: np.int64(1)}
4853,4853,2314445,2314445,1,4984,4984,8.513988,{0: np.int64(1)}
4777,4777,1875668,1875668,1,736,736,6.60123,{1: np.int64(1)}
4779,4779,1875915,1875915,1,246,246,5.505332,{0: np.int64(1)}
4781,4781,1876746,1876746,1,830,830,6.721426,{1: np.int64(1)}
4787,4787,1879411,1879411,1,596,596,6.390241,{0: np.int64(1)}
4789,4789,1880328,1880328,1,916,916,6.820016,{1: np.int64(1)}
4791,4791,1880635,1880635,1,306,306,5.723585,{0: np.int64(1)}
4793,4793,1887664,1887664,1,7028,7028,8.857657,{1: np.int64(1)}
4795,4795,1890009,1890009,1,2344,2344,7.759614,{0: np.int64(1)}
4797,4797,1898772,1898772,1,8762,8762,9.078179,{1: np.int64(1)}
4799,4799,1898788,1898788,1,15,15,2.70805,{1: np.int64(1)}
4829,4829,2073730,2073730,1,21786,21786,9.989023,{1: np.int64(1)}
4807,4807,1907327,1907327,1,1422,1422,7.25982,{0: np.int64(1)}
4809,4809,1912306,1912306,1,4978,4978,8.512783,{1: np.int64(1)}
4811,4811,1913967,1913967,1,1660,1660,7.414573,{0: np.int64(1)}
4813,4813,1934806,1934806,1,20838,20838,9.944534,{1: np.int64(1)}
4815,4815,1941753,1941753,1,6946,6946,8.845921,{0: np.int64(1)}
4817,4817,1989702,1989702,1,47948,47948,10.777872,{1: np.int64(1)}
4819,4819,2005687,2005687,1,15984,15984,9.679344,{0: np.int64(1)}
4821,4821,2030750,2030750,1,25062,25062,10.129108,{1: np.int64(1)}
4823,4823,2039105,2039105,1,8354,8354,9.030496,{0: np.int64(1)}
4825,4825,2048732,2048732,1,9626,9626,9.172223,{1: np.int64(1)}
4827,4827,2051943,2051943,1,3210,3210,8.074026,{0: np.int64(1)}
4805,4805,1905904,1905904,1,4266,4266,8.358432,{1: np.int64(1)}
4995,4995,2435178,2435178,1,1762,1762,7.474205,{1: np.int64(1)}
4998,4998,2436572,2436572,1,1392,1392,7.238497,{0: np.int64(1)}
5004,5004,2437538,2437538,1,242,242,5.488938,{0: np.int64(1)}
5016,5016,2440680,2440680,1,810,810,6.697034,{0: np.int64(1)}
5022,5022,2441732,2441732,1,264,264,5.575949,{0: np.int64(1)}
5031,5031,2447122,2447122,1,1488,1488,7.305188,{1: np.int64(1)}
5044,5044,2450092,2450092,1,620,620,6.429719,{0: np.int64(1)}
5047,5047,2458946,2458946,1,8852,8852,9.088399,{1: np.int64(1)}
5049,5049,2461899,2461899,1,2952,2952,7.990238,{0: np.int64(1)}
5051,5051,2467184,2467184,1,5284,5284,8.572439,{1: np.int64(1)}
4902,4902,2384926,2384926,1,1104,1104,7.006695,{0: np.int64(1)}
5065,5065,2473093,2473093,1,2,2,0.693147,{0: np.int64(1)}
5067,5067,2473096,2473096,1,2,2,0.693147,{1: np.int64(1)}
5069,5069,2473099,2473099,1,2,2,0.693147,{0: np.int64(1)}
5071,5071,2483304,2483304,1,10204,10204,9.230535,{1: np.int64(1)}
5089,5089,2497141,2497141,1,1854,1854,7.525101,{0: np.int64(1)}
5091,5091,2501046,2501046,1,3904,3904,8.269757,{1: np.int64(1)}
5093,5093,2502349,2502349,1,1302,1302,7.171657,{0: np.int64(1)}
5095,5095,2503942,2503942,1,1592,1592,7.372746,{1: np.int64(1)}
5097,5097,2504475,2504475,1,532,532,6.276643,{0: np.int64(1)}
5099,5099,2504566,2504566,1,90,90,4.49981,{1: np.int64(1)}
5056,5056,2469450,2469450,1,126,126,4.836282,{0: np.int64(1)}
4905,4905,2389150,2389150,1,4222,4222,8.348064,{1: np.int64(1)}
4912,4912,2390784,2390784,1,60,60,4.094345,{0: np.int64(1)}
4917,4917,2392019,2392019,1,270,270,5.598422,{0: np.int64(1)}
4919,4919,2392544,2392544,1,524,524,6.261492,{1: np.int64(1)}
4925,4925,2395065,2395065,1,550,550,6.309918,{0: np.int64(1)}
4927,4927,2397104,2397104,1,2038,2038,7.619724,{1: np.int64(1)}
4929,4929,2397785,2397785,1,680,680,6.522093,{0: np.int64(1)}
4931,4931,2399034,2399034,1,1248,1248,7.129298,{1: np.int64(1)}
4933,4933,2399451,2399451,1,416,416,6.030685,{0: np.int64(1)}
4935,4935,2400672,2400672,1,1220,1220,7.106606,{1: np.int64(1)}
4986,4986,2429450,2429450,1,214,214,5.365976,{0: np.int64(1)}
4946,4946,2412271,2412271,1,7372,7372,8.905444,{1: np.int64(1)}
4948,4948,2414730,2414730,1,2458,2458,7.807103,{0: np.int64(1)}
4951,4951,2416776,2416776,1,2044,2044,7.622664,{1: np.int64(1)}
4954,4954,2418824,2418824,1,2046,2046,7.623642,{0: np.int64(1)}
4957,4957,2420140,2420140,1,1314,1314,7.180831,{1: np.int64(1)}
4960,4960,2421458,2421458,1,1316,1316,7.182352,{0: np.int64(1)}
4966,4966,2424814,2424814,1,840,840,6.733402,{0: np.int64(1)}
4968,4968,2424883,2424883,1,68,68,4.219508,{1: np.int64(1)}
4971,4971,2424955,2424955,1,70,70,4.248495,{0: np.int64(1)}
4982,4982,2428592,2428592,1,1248,1248,7.129298,{0: np.int64(1)}
4984,4984,2429235,2429235,1,642,642,6.464588,{1: np.int64(1)}
4944,4944,2404898,2404898,1,314,314,5.749393,{0: np.int64(1)}
4445,4445,1694957,1694957,1,932,932,6.837333,{0: np.int64(1)}
4451,4451,1695561,1695561,1,152,152,5.023881,{0: np.int64(1)}
4457,4457,1697581,1697581,1,952,952,6.858565,{0: np.int64(1)}
4469,4469,1700445,1700445,1,172,172,5.147494,{0: np.int64(1)}
4475,4475,1701103,1701103,1,186,186,5.225747,{0: np.int64(1)}
4478,4478,1701517,1701517,1,412,412,6.021023,{1: np.int64(1)}
4481,4481,1701933,1701933,1,414,414,6.025866,{0: np.int64(1)}
4487,4487,1702539,1702539,1,268,268,5.590987,{0: np.int64(1)}
4493,4493,1704557,1704557,1,994,994,6.901737,{0: np.int64(1)}
4507,4507,1708005,1708005,1,1064,1064,6.969791,{0: np.int64(1)}
4775,4775,1874931,1874931,1,1152,1152,7.049255,{0: np.int64(1)}
